timestamp,overall_score,neck_alignment,shoulder_level,forward_head,spine_straight,body_lean,feedback_count,has_issues
2025-06-10T20:13:52.206238,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.237286,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.268787,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.284275,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.314471,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.329691,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.374445,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.437605,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.452706,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.498628,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.529438,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.561079,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.592606,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.639692,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.671024,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.701993,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.732958,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.778421,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.808583,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.855124,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.885952,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.916536,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.947581,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.963414,100,100,100,100,100,100,0,False
2025-06-10T20:13:52.995068,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.041401,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.073502,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.104740,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.135729,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.182831,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.228885,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.244461,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.275838,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.323343,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.353280,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.399397,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.414957,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.446202,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.492417,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.507573,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.554026,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.601337,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.647443,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.678677,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.708962,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.739775,89,100,46.10762596130371,100,100,100,1,True
2025-06-10T20:13:53.786483,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.817519,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.848486,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.879404,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.910134,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.955845,100,100,100,100,100,100,0,False
2025-06-10T20:13:53.987444,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.049425,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.080377,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.110349,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.141488,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.173417,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.189132,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.235950,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.267594,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.298816,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.330048,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.345780,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.375946,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.421685,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.436912,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.500390,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.547212,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.579166,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.594643,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.625372,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.687849,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.718889,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.765275,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.796382,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.843396,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.874498,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.889583,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.937223,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.968849,100,100,100,100,100,100,0,False
2025-06-10T20:13:54.999217,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.030766,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.092752,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.124495,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.155229,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.185895,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.248626,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.280142,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.310777,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.342431,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.388210,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.434080,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.465427,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.496038,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.527424,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.558421,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.603869,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.635273,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.667283,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.698604,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.746263,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.792899,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.808544,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.840098,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.887297,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.918402,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.949325,100,100,100,100,100,100,0,False
2025-06-10T20:13:55.994835,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.026046,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.056010,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.088569,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.135114,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.150302,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.181066,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.212264,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.257396,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.305171,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.320853,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.353398,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.400506,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.431292,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.461254,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.476397,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.507552,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.554172,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.584365,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.615056,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.646383,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.692543,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.722457,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.738424,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.800501,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.847332,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.877324,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.892881,100,100,100,100,100,100,0,False
2025-06-10T20:13:56.955231,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.001200,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.017249,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.048888,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.080940,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.112299,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.128422,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.175852,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.223338,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.254216,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.299577,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.315233,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.347368,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.410184,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.425667,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.456414,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.502921,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.533099,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.565121,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.595130,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.625794,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.641341,89,100,49.84930753707886,100,100,100,1,True
2025-06-10T20:13:57.687306,89,100,49.906766414642334,100,100,100,1,True
2025-06-10T20:13:57.717877,89,100,49.8177170753479,100,100,100,1,True
2025-06-10T20:13:57.749488,89,100,49.757516384124756,100,100,100,1,True
2025-06-10T20:13:57.797254,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.812418,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.843527,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.889483,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.920335,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.951670,100,100,100,100,100,100,0,False
2025-06-10T20:13:57.982677,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.013346,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.045288,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.090606,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.105963,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.137352,89,100,49.990153312683105,100,100,100,1,True
2025-06-10T20:13:58.183836,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.214367,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.244808,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.291359,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.307328,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.353452,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.399874,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.415612,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.445683,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.493113,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.524634,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.540703,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.587350,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.633986,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.665002,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.695666,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.711542,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.742750,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.805603,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.852339,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.868314,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.899832,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.947587,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.978863,100,100,100,100,100,100,0,False
2025-06-10T20:13:58.994243,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.025739,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.073605,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.103700,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.150147,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.196124,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.227213,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.242631,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.319899,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.351656,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.382723,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.412292,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.458493,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.489399,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.521095,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.551801,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.597618,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.628413,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.659284,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.690889,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.706418,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.737646,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.785749,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.833150,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.864345,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.895663,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.910887,100,100,100,100,100,100,0,False
2025-06-10T20:13:59.942475,100,100,100,100,100,100,0,False
2025-06-10T20:14:00.004126,89,100,49.70220327377319,100,100,100,1,True
2025-06-10T20:14:00.035346,89,100,47.33685255050659,100,100,100,1,True
2025-06-10T20:14:00.066065,89,100,46.1938738822937,100,100,100,1,True
2025-06-10T20:14:00.112716,88,100,44.809138774871826,100,100,100,1,True
2025-06-10T20:14:00.128167,88,100,43.75211000442505,100,100,100,1,True
2025-06-10T20:14:00.159276,88,100,41.439032554626465,100,100,100,1,True
2025-06-10T20:14:00.205082,88,100,40.7767653465271,100,100,100,1,True
2025-06-10T20:14:00.235130,88,100,40.307438373565674,100,100,100,1,True
2025-06-10T20:14:00.267151,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.297956,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.344203,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.390834,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.422931,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.454563,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.501387,88,100,40,100,100,100,1,True
2025-06-10T20:14:00.517373,88,100,41.78760051727295,100,100,100,1,True
2025-06-10T20:14:00.548719,88,100,43.46785545349121,100,100,100,1,True
2025-06-10T20:14:00.594555,88,100,43.92472505569458,100,100,100,1,True
2025-06-10T20:14:00.625612,88,100,44.13399696350098,100,100,100,1,True
2025-06-10T20:14:00.673396,88,100,44.05472278594971,100,100,100,1,True
2025-06-10T20:14:00.703255,88,100,43.91101598739624,100,100,100,1,True
2025-06-10T20:14:00.719065,88,100,44.03958320617676,100,100,100,1,True
2025-06-10T20:14:00.750333,88,100,43.98796558380127,100,100,100,1,True
2025-06-10T20:14:00.796542,88,100,43.442344665527344,100,100,100,1,True
2025-06-10T20:14:00.811733,88,100,43.131327629089355,100,100,100,1,True
2025-06-10T20:14:00.842387,88,100,42.92616844177246,100,100,100,1,True
2025-06-10T20:14:00.888465,88,100,43.14485788345337,100,100,100,1,True
2025-06-10T20:14:00.919110,88,100,43.29410791397095,100,100,100,1,True
2025-06-10T20:14:00.950328,88,100,44.3202018737793,100,100,100,1,True
2025-06-10T20:14:00.980796,88,100,44.30255889892578,100,100,100,1,True
2025-06-10T20:14:01.011648,88,100,44.182515144348145,100,100,100,1,True
2025-06-10T20:14:01.073758,88,100,44.05186176300049,100,100,100,1,True
2025-06-10T20:14:01.120972,88,100,43.878769874572754,100,100,100,1,True
2025-06-10T20:14:01.151056,88,100,43.5114860534668,100,100,100,1,True
2025-06-10T20:14:01.181798,88,100,43.073570728302,100,100,100,1,True
2025-06-10T20:14:01.212231,88,100,42.901432514190674,100,100,100,1,True
2025-06-10T20:14:01.227321,88,100,42.79277324676514,100,100,100,1,True
2025-06-10T20:14:01.258405,88,100,42.90584325790405,100,100,100,1,True
2025-06-10T20:14:01.290222,88,100,43.5620903968811,100,100,100,1,True
2025-06-10T20:14:01.321895,88,100,44.36866044998169,100,100,100,1,True
2025-06-10T20:14:01.337813,88,100,44.35679912567139,100,100,100,1,True
2025-06-10T20:14:01.384286,88,100,44.65219974517822,100,100,100,1,True
2025-06-10T20:14:01.430960,88,100,44.87106800079346,100,100,100,1,True
2025-06-10T20:14:01.446849,88,100,44.84591484069824,100,100,100,1,True
2025-06-10T20:14:01.492662,88,100,44.80538368225098,100,100,100,1,True
2025-06-10T20:14:01.523230,89,100,45.27643918991089,100,100,100,1,True
2025-06-10T20:14:01.553421,89,100,45.1671838760376,100,100,100,1,True
2025-06-10T20:14:01.600642,89,100,45.05733251571655,100,100,100,1,True
2025-06-10T20:14:01.616385,88,100,44.74780559539795,100,100,100,1,True
2025-06-10T20:14:01.648411,88,100,44.03958320617676,100,100,100,1,True
2025-06-10T20:14:01.695214,88,100,44.930851459503174,100,100,100,1,True
2025-06-10T20:14:01.710173,89,100,45.91885805130005,100,100,100,1,True
2025-06-10T20:14:01.756249,89,100,45.912718772888184,100,100,100,1,True
2025-06-10T20:14:01.771706,89,100,45.866405963897705,100,100,100,1,True
2025-06-10T20:14:01.818403,88,100,43.92520189285278,100,100,100,1,True
2025-06-10T20:14:01.848386,88,100,42.974746227264404,100,100,100,1,True
2025-06-10T20:14:01.879827,88,100,42.219674587249756,100,100,100,1,True
2025-06-10T20:14:01.910964,88,100,42.20346212387085,100,100,100,1,True
2025-06-10T20:14:01.941101,88,100,41.01518392562866,100,100,100,1,True
2025-06-10T20:14:02.018987,88,100,40.8831000328064,100,100,100,1,True
2025-06-10T20:14:02.050637,88,100,40.71328639984131,100,100,100,1,True
2025-06-10T20:14:02.082263,88,100,41.43688678741455,100,100,100,1,True
2025-06-10T20:14:02.112632,88,100,42.980408668518066,100,100,100,1,True
2025-06-10T20:14:02.143578,88,100,43.450331687927246,100,100,100,1,True
2025-06-10T20:14:02.174913,88,100,41.66284799575806,100,100,100,1,True
2025-06-10T20:14:02.221006,88,100,40.2691125869751,100,100,100,1,True
2025-06-10T20:14:02.252058,88,100,41.05660915374756,100,100,100,1,True
2025-06-10T20:14:02.267472,88,100,40.931737422943115,100,100,100,1,True
2025-06-10T20:14:02.298633,88,100,40.33551216125488,100,100,100,1,True
2025-06-10T20:14:02.344317,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.390338,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.405952,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.468399,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.514500,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.530304,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.561659,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.577063,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.608303,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.669411,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.684798,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.715649,88,100,40.09840488433838,100,100,100,1,True
2025-06-10T20:14:02.746531,88,100,40.209150314331055,100,100,100,1,True
2025-06-10T20:14:02.809402,88,100,40.00542163848877,100,100,100,1,True
2025-06-10T20:14:02.824715,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.855944,88,100,40,100,100,100,1,True
2025-06-10T20:14:02.902369,88,100,40.11342525482178,100,100,100,1,True
2025-06-10T20:14:02.948769,88,100,40.33938646316528,100,100,100,1,True
2025-06-10T20:14:02.980313,88,100,40.64342975616455,100,100,100,1,True
2025-06-10T20:14:03.012063,88,100,40.971195697784424,100,100,100,1,True
2025-06-10T20:14:03.043496,88,100,41.37012958526611,100,100,100,1,True
2025-06-10T20:14:03.074685,88,100,41.396355628967285,100,100,100,1,True
2025-06-10T20:14:03.120310,88,100,41.422224044799805,100,100,100,1,True
