timestamp,overall_score,neck_alignment,shoulder_level,forward_head,spine_straight,body_lean,feedback_count,has_issues
2025-06-10T20:14:03.136745,88,100,41.55925512313843,100,100,100,1,True
2025-06-10T20:14:03.167547,88,100,41.608428955078125,100,100,100,1,True
2025-06-10T20:14:03.214095,88,100,41.648781299591064,100,100,100,1,True
2025-06-10T20:14:03.259807,88,100,41.68078899383545,100,100,100,1,True
2025-06-10T20:14:03.275360,88,100,42.17437505722046,100,100,100,1,True
2025-06-10T20:14:03.307488,88,100,42.144811153411865,100,100,100,1,True
2025-06-10T20:14:03.353498,88,100,42.49618053436279,100,100,100,1,True
2025-06-10T20:14:03.385219,88,100,42.834317684173584,100,100,100,1,True
2025-06-10T20:14:03.415827,88,100,42.30586290359497,100,100,100,1,True
2025-06-10T20:14:03.447488,88,100,41.11448526382446,100,100,100,1,True
2025-06-10T20:14:03.478394,88,100,40.55575132369995,100,100,100,1,True
2025-06-10T20:14:03.494036,88,100,40.32883644104004,100,100,100,1,True
2025-06-10T20:14:03.556290,88,100,40.033912658691406,100,100,100,1,True
2025-06-10T20:14:03.602565,88,100,40.453946590423584,100,100,100,1,True
2025-06-10T20:14:03.633146,88,100,40.756380558013916,100,100,100,1,True
2025-06-10T20:14:03.679390,88,100,41.99633598327637,100,100,100,1,True
2025-06-10T20:14:03.694496,88,100,42.89809465408325,100,100,100,1,True
2025-06-10T20:14:03.724712,88,100,43.27819347381592,100,100,100,1,True
2025-06-10T20:14:03.756160,88,100,43.73810291290283,100,100,100,1,True
2025-06-10T20:14:03.787866,88,100,44.1942572593689,100,100,100,1,True
2025-06-10T20:14:03.803442,88,100,44.73743438720703,100,100,100,1,True
2025-06-10T20:14:03.866256,88,100,44.793522357940674,100,100,100,1,True
2025-06-10T20:14:03.882077,88,100,44.8322057723999,100,100,100,1,True
2025-06-10T20:14:03.912345,88,100,44.73665952682495,100,100,100,1,True
2025-06-10T20:14:03.943487,88,100,44.438934326171875,100,100,100,1,True
2025-06-10T20:14:04.004118,88,100,43.83668899536133,100,100,100,1,True
2025-06-10T20:14:04.035113,88,100,43.57717037200928,100,100,100,1,True
2025-06-10T20:14:04.080810,88,100,43.81493330001831,100,100,100,1,True
2025-06-10T20:14:04.095940,88,100,43.97205114364624,100,100,100,1,True
2025-06-10T20:14:04.111386,88,100,43.91822814941406,100,100,100,1,True
2025-06-10T20:14:04.158013,88,100,43.689703941345215,100,100,100,1,True
2025-06-10T20:14:04.188619,88,100,43.60613822937012,100,100,100,1,True
2025-06-10T20:14:04.220278,88,100,43.20899248123169,100,100,100,1,True
2025-06-10T20:14:04.265935,88,100,43.058133125305176,100,100,100,1,True
2025-06-10T20:14:04.297318,88,100,42.94178485870361,100,100,100,1,True
2025-06-10T20:14:04.313411,88,100,42.98619031906128,100,100,100,1,True
2025-06-10T20:14:04.344996,88,100,43.0164098739624,100,100,100,1,True
2025-06-10T20:14:04.392501,88,100,42.6347017288208,100,100,100,1,True
2025-06-10T20:14:04.438790,88,100,42.42745637893677,100,100,100,1,True
2025-06-10T20:14:04.468421,88,100,41.3338303565979,100,100,100,1,True
2025-06-10T20:14:04.498876,88,100,40.73206186294556,100,100,100,1,True
2025-06-10T20:14:04.544969,88,100,40.748631954193115,100,100,100,1,True
2025-06-10T20:14:04.575384,88,100,40.61005115509033,100,100,100,1,True
2025-06-10T20:14:04.607215,88,100,40.496206283569336,100,100,100,1,True
2025-06-10T20:14:04.638902,88,100,41.87164306640625,100,100,100,1,True
2025-06-10T20:14:04.685648,88,100,42.19321012496948,100,100,100,1,True
2025-06-10T20:14:04.701698,88,100,41.63304567337036,100,100,100,1,True
2025-06-10T20:14:04.748141,88,100,42.73954629898071,100,100,100,1,True
2025-06-10T20:14:04.778364,88,100,43.496108055114746,100,100,100,1,True
2025-06-10T20:14:04.809577,88,100,43.298399448394775,100,100,100,1,True
2025-06-10T20:14:04.857080,88,100,43.52465867996216,100,100,100,1,True
2025-06-10T20:14:04.872343,88,100,43.62819194793701,100,100,100,1,True
2025-06-10T20:14:04.918426,88,100,43.53288412094116,100,100,100,1,True
2025-06-10T20:14:04.980577,88,100,41.57034158706665,100,100,100,1,True
2025-06-10T20:14:05.010696,88,100,41.06990098953247,100,100,100,1,True
2025-06-10T20:14:05.025595,88,100,41.06107950210571,100,100,100,1,True
2025-06-10T20:14:05.072577,88,100,41.245317459106445,100,100,100,1,True
2025-06-10T20:14:05.104038,88,100,41.63632392883301,100,100,100,1,True
2025-06-10T20:14:05.135159,88,100,42.908644676208496,100,100,100,1,True
2025-06-10T20:14:05.165292,88,100,43.21632385253906,100,100,100,1,True
2025-06-10T20:14:05.195932,88,100,43.31175088882446,100,100,100,1,True
2025-06-10T20:14:05.226502,88,100,43.47900152206421,100,100,100,1,True
2025-06-10T20:14:05.256504,88,100,44.17601823806763,100,100,100,1,True
2025-06-10T20:14:05.287350,88,100,44.68206167221069,100,100,100,1,True
2025-06-10T20:14:05.318057,89,100,45.13028860092163,100,100,100,1,True
2025-06-10T20:14:05.364326,88,100,44.78344917297363,100,100,100,1,True
2025-06-10T20:14:05.379633,88,100,44.473862648010254,100,100,100,1,True
2025-06-10T20:14:05.410559,88,100,44.5263147354126,100,100,100,1,True
2025-06-10T20:14:05.471888,88,100,40,100,100,100,1,True
2025-06-10T20:14:05.502227,88,100,40,100,100,100,1,True
2025-06-10T20:14:05.518317,88,100,40,100,100,100,1,True
2025-06-10T20:14:05.580403,88,100,44.48244571685791,100,100,100,1,True
2025-06-10T20:14:05.626456,89,100,48.63659143447876,100,100,100,1,True
2025-06-10T20:14:05.642030,88,100,41.00004434585571,100,100,100,1,True
2025-06-10T20:14:05.673289,88,100,42.93421506881714,100,100,100,1,True
2025-06-10T20:14:05.719385,88,100,44.282710552215576,100,100,100,1,True
2025-06-10T20:14:05.735501,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.767286,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.797250,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.843036,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.873616,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.904829,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.936015,100,100,100,100,100,100,0,False
2025-06-10T20:14:05.983077,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.014705,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.045862,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.077565,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.107577,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.138785,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.168980,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.200063,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.215128,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.261954,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.292862,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.340036,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.372369,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.420126,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.451644,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.467467,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.498545,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.545085,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.576071,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.623463,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.668819,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.699250,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.730339,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.777224,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.824903,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.840990,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.873132,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.904348,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.935037,100,100,100,100,100,100,0,False
2025-06-10T20:14:06.980776,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.010878,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.041618,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.072794,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.119305,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.165444,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.196389,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.227804,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.258078,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.289628,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.334641,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.381149,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.397210,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.427302,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.457470,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.488016,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.534729,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.565734,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.597115,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.628512,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.659360,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.690258,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.737158,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.768692,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.799471,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.829894,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.861215,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.892954,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.939241,100,100,100,100,100,100,0,False
2025-06-10T20:14:07.985403,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.017432,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.048579,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.094876,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.126146,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.173095,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.204092,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.234835,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.250606,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.281406,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.327519,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.389504,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.405131,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.435965,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.467423,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.514313,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.559998,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.591591,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.622527,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.653868,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.685040,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.730857,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.763026,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.794166,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.824887,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.870491,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.915390,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.962460,100,100,100,100,100,100,0,False
2025-06-10T20:14:08.992392,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.023036,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.053935,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.101753,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.132780,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.177616,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.209283,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.239921,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.286545,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.332436,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.363751,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.395120,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.442167,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.472608,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.502241,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.533559,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.564114,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.610833,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.625991,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.671676,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.717343,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.733411,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.764069,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.811611,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.843157,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.874212,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.920877,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.952414,100,100,100,100,100,100,0,False
2025-06-10T20:14:09.997922,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.029477,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.061687,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.109705,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.125372,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.156343,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.187737,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.235651,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.265748,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.297474,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.327451,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.389751,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.421374,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.468831,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.484960,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.531015,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.561211,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.592912,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.639850,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.670432,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.701433,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.749171,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.764179,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.810043,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.855866,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.887354,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.933808,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.949332,100,100,100,100,100,100,0,False
2025-06-10T20:14:10.980543,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.026268,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.057361,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.089487,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.121063,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.168246,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.199269,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.246864,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.277195,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.308841,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.340837,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.357116,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.388919,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.435836,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.467505,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.499096,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.529787,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.576279,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.591647,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.638684,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.654419,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.685596,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.749522,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.764193,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.794733,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.826337,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.858885,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.874444,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.936488,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.968507,100,100,100,100,100,100,0,False
2025-06-10T20:14:11.998628,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.029469,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.075725,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.090863,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.121729,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.152533,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.183124,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.244815,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.291083,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.307172,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.338405,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.385406,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.447260,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.477881,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.525379,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.570681,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.586269,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.633177,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.663657,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.694381,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.725461,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.801557,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.847901,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.878637,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.924699,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.939879,100,100,100,100,100,100,0,False
2025-06-10T20:14:12.985565,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.015815,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.047382,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.094161,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.124340,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.170785,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.217468,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.232713,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.264552,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.295618,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.341295,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.356377,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.387276,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.432487,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.462710,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.509492,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.555228,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.587225,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.602595,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.632743,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.663399,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.709850,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.725662,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.757336,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.789195,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.819504,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.865686,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.881419,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.927503,100,100,100,100,100,100,0,False
2025-06-10T20:14:13.958464,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.005450,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.035883,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.083176,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.113459,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.144292,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.191062,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.222689,100,100,100,100,100,100,0,False
2025-06-10T20:14:14.270020,100,100,100,100,100,100,0,False
